,session,scan_idx,unit_id,pt_root_id,n_pre,n_post,pt_x,pt_y,pt_z,horizontal_dist,Vertical_dist,soma_dist,pref_ori,pref_dir,gOSI,gDSI,cc_abs,cc_max,cc_norm,OSI,DSI,readout_loc_x,readout_loc_y,pt_position,classification_system,cell_type,status_dendrite,status_axon,strategy_dendrite,strategy_axon
67,6,6,6625,864691136298624539,1,3,761.792,715.968,840.8,18.18113307800149,81.984,83.9757694576239,82.09897,262.09897,0.388109,0.0578124,0.488822,0.714865,0.6837962,0.64347553,0.024320085,-0.14737141,-0.06371015,[190448 178992  21020],excitatory_neuron,L4c,True,True,dendrite_extended,axon_partially_extended
68,6,6,6647,864691134919019786,7,5,740.16,717.12,847.36,14.95404373405401,80.832,82.20362308317073,99.71643,99.71643,0.699637,0.0194639,0.566755,0.831564,0.68155307,0.91254854,0.06520561,-0.15838826,-0.044501364,[185040 179280  21184],excitatory_neuron,L4c,True,True,dendrite_extended,axon_partially_extended
69,6,6,6650,864691135455670122,1,5,740.096,705.472,905.16,50.39324970668195,92.48,105.31870686634925,95.79438,275.79437,0.289562,0.0750783,0.622813,0.683486,0.9112301,0.5294639,0.21398224,-0.115549445,0.026816964,[185024 176368  22629],excitatory_neuron,L4c,True,True,dendrite_clean,axon_partially_extended
70,6,6,6968,864691135566175255,1,6,768.896,708.992,888.52,36.34586656003678,88.96,96.09840589728843,40.674694,220.6747,0.378393,0.041342,0.749049,0.684657,1.09405,0.6669408,0.08697203,-0.13525754,0.024406195,[192224 177248  22213],excitatory_neuron,L4c,True,True,dendrite_clean,axon_partially_extended
71,6,6,7048,864691135857993774,2,6,708.48,707.456,914.52,72.85120001757006,90.496,116.17582949994375,97.178795,97.178795,0.492032,0.113195,0.649732,0.821363,0.79104125,0.7486542,0.2676734,-0.19005227,0.035213113,[177120 176864  22863],excitatory_neuron,L4c,True,True,dendrite_extended,axon_partially_extended
72,6,6,7225,864691135324705692,7,6,745.792,708.032,835.16,22.03012482942391,89.92,92.57933246680925,136.11873,136.11873,0.222391,0.117912,0.399482,0.46331,0.8622348,0.41444755,0.34475762,-0.12688577,-0.10357183,[186448 177008  20879],excitatory_neuron,L4c,True,True,dendrite_extended,axon_partially_extended
73,6,6,7332,864691136603649745,1,7,718.656,719.872,893.8,50.35292341066207,78.08,92.90803676754773,106.65724,106.65724,0.280743,0.0862715,0.7352,0.724575,1.0146638,0.49782676,0.21612377,-0.17871386,0.06823993,[179664 179968  22345],excitatory_neuron,L4c,True,True,dendrite_clean,axon_partially_extended
74,6,6,8237,864691135479404742,1,0,710.144,855.296,795.76,73.6604690726308,-57.344,93.34987434378259,91.80732,91.80732,0.363476,0.122675,0.552088,0.894933,0.61690426,0.61285603,0.3174249,-0.13556236,-0.107192755,[177536 213824  19894],excitatory_neuron,L5NP,True,True,dendrite_extended,axon_interareal
75,6,6,8402,864691135810098717,4,0,663.232,859.776,880.92,92.32000866551085,-61.824,111.10891492585101,28.4197,208.4197,0.150696,0.0219404,0.421109,0.639727,0.6582636,0.29296166,0.021910662,-0.16077375,-0.052900076,[165808 214944  22023],inhibitory_neuron,PTC,True,True,dendrite_extended,axon_fully_extended
76,6,7,3733,864691135562842337,1,4,741.376,572.288,837.12,21.967254175249124,225.664,226.7306797766901,79.490295,259.4903,0.364544,0.0960099,0.482539,0.631768,0.76379144,0.6277704,0.1245034,-0.1735444,-0.004951,[185344 143072  20928],excitatory_neuron,L3b,True,True,dendrite_extended,axon_fully_extended
77,6,7,3737,864691135731679929,1,0,750.528,565.248,901.56,45.35053799019368,232.704,237.08189072976452,84.517426,264.51743,0.298751,0.111171,0.735825,0.751102,0.9796606,0.5484902,0.11568562,-0.12397885,0.0072801113,[187632 141312  22539],excitatory_neuron,L3a,True,True,dendrite_extended,axon_partially_extended
78,6,7,3774,864691134941495395,1,2,724.8,571.392,871.12,31.172681373279392,226.56,228.694489798071,45.788494,45.788494,0.258274,0.159693,0.635418,0.594038,1.0696589,0.47591868,0.3787532,-0.15714735,-0.026484966,[181200 142848  21778],excitatory_neuron,L3b,True,True,dendrite_clean,axon_partially_extended
79,6,7,4304,864691135368949241,1,1,633.024,595.456,752.48,158.00996748306736,202.496,256.84972228912375,50.751305,230.7513,0.418291,0.204355,0.30692,0.53957,0.56882334,0.6766689,0.4758228,-0.17878938,-0.08912307,[158256 148864  18812],excitatory_neuron,L3b,True,True,dendrite_extended,axon_partially_extended
80,6,7,4544,864691135274038801,1,0,768.64,561.344,827.72,32.92304821853529,236.608,238.88757349012525,3.1998172,183.19981,0.217457,0.205106,0.231402,0.649508,0.35627276,0.48766714,0.5508309,-0.12649965,-0.0043694377,[192160 140336  20693],excitatory_neuron,L3a,True,True,dendrite_extended,axon_fully_extended
81,6,7,4548,864691136209328060,1,1,775.744,568.832,887.04,38.77288619641308,229.12,232.37751849953128,89.95724,89.95724,0.402277,0.117003,0.557265,0.657584,0.84744304,0.6536026,0.25239006,-0.10995531,-0.0020665526,[193936 142208  22176],excitatory_neuron,L3b,True,True,dendrite_extended,axon_fully_extended
82,6,7,6378,864691135773208651,5,1,872.576,694.016,837.76,121.79416183052453,103.936,160.11405294976453,82.10657,82.10657,0.185251,0.0419745,0.357825,0.644987,0.55477864,0.3498139,0.06430556,-0.09869087,-0.09700054,[218144 173504  20944],excitatory_neuron,L4c,True,True,dendrite_extended,axon_partially_extended
83,6,7,6474,864691135324725404,1,4,755.84,705.728,806.2,50.17279645385535,92.224,104.98845498434578,43.950867,223.95087,0.159916,0.106178,0.427293,0.389659,1.0965819,0.3122062,0.27594814,-0.15411323,-0.07537544,[188960 176432  20155],excitatory_neuron,L4b,True,True,dendrite_extended,axon_partially_extended
84,6,7,6477,864691135591925003,4,11,750.208,699.52,828.4,27.910604722936405,98.432,102.31256266949822,146.21024,146.21024,0.0920679,0.0568709,0.298013,0.554302,0.5376365,0.18102767,0.134167,-0.14462054,-0.06985569,[187552 174880  20710],excitatory_neuron,L4c,True,True,dendrite_extended,axon_partially_extended
85,6,7,6478,864691135809954845,2,4,761.472,693.696,869.52,16.201135762655653,104.256,105.50729991806253,176.29953,356.29953,0.189939,0.0105762,0.621165,0.685258,0.9064688,0.3696205,0.0042558042,-0.14766234,0.007454872,[190368 173424  21738],excitatory_neuron,L4b,True,True,dendrite_extended,axon_partially_extended
